id;qtdCommitContributions;qtdIssueContributions;qtdPullRequestContributions;qtdPullRequestReviewContributions;qtdRepositoriesWithContributedCommits;qtdRepositoriesWithContributedIssues;qtdRepositoriesWithContributedPullRequestReviews;qtdRepositoryContributions;qtdRepositoriesWithContributedPullRequests;qtdissue;qtdIssueClosed;qtdIssueOpen;QTdtoalComentsIssue;avgIssueComment;QtdIssueReaction;qtdIssueReactionHeatr;issueReactionthumbsUP;qtsIssueReactionHooray;qtdRepository;qtdTotalStars;avgQtdSTartRepository;QtdtotalWatchers;avgQtdWatchersRepository;qtdRepositoryLanguages;qtdPullRequests;qtdPullRequestsmergedAndClosed;qtdpullrequestsclosedandnotmerged;qtdpullrequestnotmergedandopen;sum(ncloc);avg(ncloc);avg(qtdBugs);sum(qtdBugs);sum(qtdCodeSmells);avg(qtdCodeSmells);avg(reliabilityRating);sum(qtdDuplicatedFiles);avg(qtdDuplicatedFiles);sum(commentLinesDensity);avg(commentLinesDensity);sum(fileComplexity);avg(fileComplexity);sum(qtdViolation);avg(manutenibilityRating);avg(securityRating);qtdFollowers;Expertise
15290;349;58;11;7;14;8;1;4;6;100;69;31;334;3.34;14;1;12;0;100;916;9.16;212;2.12;177;546;41;46;459;335;111.6667;0.3333;1;32;10.6667;2;0;0;16.29999924;5.433333079;28.69999981;9.566666603;33;1;1;438;2
15303;295;16;14;18;57;14;11;20;12;100;78;22;426;4.26;1;0;1;0;100;26;0;132;1.32;189;83;37;45;1;240;240;0;0;1;1;1;0;0;3.200000048;3.200000048;51;51;1;1;1;608;1
15306;0;0;0;0;0;0;0;0;0;6;5;1;10;1.6667;0;0;0;0;4;503;126;23;5.75;13;3;2;1;0;31;31;1;1;0;0;3;0;0;0;0;1;1;1;1;1;114;3
15326;1;0;0;0;1;0;0;12;0;0;0;0;0;0;0;0;0;0;50;2919;58;212;4.24;123;63;3;9;51;509;169.6667;0.3333;1;7;2.3333;1.333333333;0;0;8.600000381;2.866666794;13.5;4.5;8;1;1;11492;1.333333333
15337;0;0;0;0;0;0;0;0;0;11;10;1;28;2.5455;0;0;0;0;14;488;35;29;2.0714;23;12;12;0;0;50;50;0;0;1;1;1;0;0;12.30000019;12.30000019;11;11;1;1;1;50;1
15353;32;4;4;0;9;4;0;13;4;29;14;15;87;3;8;0;8;0;63;513;8.1429;143;2.2698;94;31;20;9;2;153;76.5;0;0;15;7.5;1;0;0;48.69999886;24.34999943;31.5;15.75;15;1;1;40;1
15412;64;2;9;0;6;1;0;3;3;100;48;52;20;0.2;0;0;0;0;100;467;4.67;196;1.96;253;16;10;1;5;259;259;0;0;18;18;1;3;3;35.40000153;35.40000153;9.699999809;9.699999809;18;1;1;445;1
15415;123;9;0;0;10;3;0;7;0;100;68;32;133;1.33;5;1;3;1;94;383;4.0745;158;1.6809;191;49;19;7;23;4;4;0;0;0;0;1;0;0;0;0;2;2;0;1;1;40;1
15416;97;6;9;0;5;4;0;3;1;39;32;7;67;1.7179;6;0;6;0;17;294;17;41;2.4118;51;32;32;0;0;2;2;0;0;0;0;1;0;0;0;0;1;1;0;1;1;6;1
15441;196;1;29;14;6;1;3;3;6;100;92;8;545;5.45;91;0;85;6;100;765;7.65;123;1.23;272;127;94;31;2;220;220;0;0;0;0;1;0;0;4.800000191;4.800000191;5;5;0;1;1;87;1
15451;473;55;120;94;12;10;10;4;9;100;68;32;302;3.02;0;0;0;0;100;786;7.86;356;3.56;229;117;99;15;3;83;83;0;0;0;0;1;0;0;1.200000048;1.200000048;3.299999952;3.299999952;0;1;1;307;1
15459;2160;43;14;32;22;21;4;15;4;100;82;18;486;4.86;381;41;253;11;100;28594;286;679;6.79;232;262;140;76;46;381;381;0;0;19;19;1;0;0;1.299999952;1.299999952;40;40;19;1;1;5579;1
15466;658;1;27;63;36;1;16;6;9;100;84;16;325;3.25;0;0;0;0;100;9639;96;414;4.14;224;652;416;205;31;951;317;0;0;7;2.3333;1;1;0.3333;10.4000001;3.466666698;35.5;11.83333333;7;1;1;9458;1
15494;231;2;5;0;7;2;0;5;3;68;37;31;163;2.3971;17;0;17;0;100;137;1.37;69;0.69;233;191;113;78;0;446;446;12;12;7;7;3;1;1;0.200000003;0.200000003;2.599999905;2.599999905;19;1;1;39;3
15500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;148;1.48;115;1.15;210;11;7;4;0;18994;18994;79;79;134;134;5;18;18;4.099999905;4.099999905;2.799999952;2.799999952;213;1;1;12;5
15523;73;3;1;0;12;3;0;12;1;41;24;17;80;1.9512;10;1;9;0;57;4818;85;213;3.7368;163;127;100;21;6;376;376;0;0;0;0;1;0;0;5.5;5.5;5.5;5.5;0;1;1;122;1
15533;309;2;16;3;9;1;2;8;6;100;84;16;280;2.8;6;0;6;0;57;3700;65;205;3.5965;124;383;264;87;32;156;156;0;0;7;7;1;1;1;23.5;23.5;48;48;7;1;1;236;1
15544;64;3;11;1;8;2;1;11;3;43;34;9;195;4.5349;54;2;47;5;56;2617;47;124;2.2143;111;13;7;6;0;13;13;0;0;0;0;1;0;0;55.20000076;55.20000076;2;2;0;1;1;86;1
15557;15;0;0;1;3;0;1;1;0;100;73;27;73;0.73;0;0;0;0;100;57;1;22;0.22;191;30;23;3;4;39;39;0;0;0;0;1;0;0;4.900000095;4.900000095;3.5;3.5;0;1;1;114;1
15587;367;5;10;8;5;4;1;4;5;24;21;3;167;6.9583;16;0;16;0;30;706;24;53;1.7667;55;50;35;12;3;114206;114206;9;9;964;964;3;152;152;10.19999981;10.19999981;25.10000038;25.10000038;973;1;1;81;3
15590;1;0;1;0;1;0;0;2;1;54;43;11;361;6.6852;46;10;35;0;77;2496;32;202;2.6234;181;85;55;16;14;17;17;0;0;0;0;1;0;0;5.599999905;5.599999905;3;3;0;1;1;191;1
15619;250;16;74;35;17;11;9;6;11;100;93;7;241;2.41;8;0;8;0;46;3424;74;179;3.8913;108;329;267;56;6;21;21;0;0;0;0;1;0;0;0;0;1;1;0;1;1;85;1
15636;159;3;7;0;16;3;0;7;6;100;67;33;231;2.31;4;0;3;0;100;1356;14;181;1.81;213;34;25;3;6;6867;2289;19;57;61;20.3333;2.333333333;7;2.3333;8.899999857;2.966666619;26.90000057;8.966666857;118;1;1;305;2.333333333
15652;327;70;9;7;40;35;7;24;7;100;92;8;318;3.18;15;1;14;0;100;7102;71;315;3.15;136;255;219;35;1;447;447;1;1;19;19;2;0;0;9.5;9.5;1.600000024;1.600000024;20;1;1;1031;2
15694;1694;160;309;616;78;49;40;27;51;100;91;9;275;2.75;10;0;10;0;100;486;4.86;178;1.78;229;517;351;152;14;31011;15505.5;3.5;7;623;311.5;2;53;26.5;15.89999962;7.949999809;15.80000019;7.900000095;630;1;1;678;2
15710;475;12;0;0;13;6;0;6;0;78;58;20;319;4.0897;11;0;11;0;43;2510;58;163;3.7907;85;44;3;32;9;463;463;0;0;6;6;1;0;0;5.099999905;5.099999905;17;17;6;1;1;187;1
15727;1;1;0;0;1;1;0;0;0;9;9;0;16;1.7778;0;0;0;0;38;587;15;96;2.5263;49;97;73;23;1;39;39;0;0;1;1;1;0;0;9.300000191;9.300000191;7;7;1;1;1;17;1
15772;562;3;44;2;15;3;2;7;8;67;59;8;220;3.2836;60;21;29;10;76;8460;111;245;3.2237;158;453;406;43;4;14;14;0;0;0;0;1;0;0;12.5;12.5;0;0;0;1;1;1130;1
15838;40;8;12;16;2;6;1;3;1;100;71;29;494;4.94;6;0;6;0;100;570;5.7;166;1.66;209;30;8;8;14;150;75;0;0;4;2;1;2;1;17.60000038;8.800000191;7;3.5;4;1;1;559;1
15919;3;1;2;0;2;1;0;4;2;40;34;6;137;3.425;11;0;11;0;31;507;16;45;1.4516;83;17;11;2;4;1296;1296;2;2;7;7;4;0;0;2.799999952;2.799999952;12.60000038;12.60000038;9;1;1;39;4
15932;359;10;6;0;47;8;0;48;6;17;15;2;45;2.6471;8;2;5;1;100;764;7.64;106;1.06;214;33;20;6;7;206;103;1.5;3;12;6;3;0;0;5.700000167;2.850000083;10;5;15;1;1;167;3
15942;637;61;50;44;10;6;2;6;7;73;53;20;200;2.7397;16;5;9;1;20;14185;709;172;8.6;38;160;131;19;10;581;581;0;0;3;3;1;0;0;3.799999952;3.799999952;17.60000038;17.60000038;3;1;1;429;1
16134;54;0;0;0;11;0;0;4;0;0;0;0;0;0;0;0;0;0;53;280;5.283;151;2.8491;99;78;71;1;6;2363;2363;18;18;22;22;3;3;3;5.199999809;5.199999809;3.599999905;3.599999905;40;1;1;90;3
16147;179;57;12;2;29;26;2;17;12;100;59;41;158;1.58;4;0;4;0;100;522;5.22;106;1.06;209;34;25;5;4;429;429;0;0;3;3;1;1;1;3.400000095;3.400000095;6.599999905;6.599999905;3;1;1;94;1
16195;247;10;8;2;11;5;1;21;5;44;31;13;144;3.2727;24;2;21;0;100;1818;18;187;1.87;288;139;122;6;11;31948;31948;16;16;271;271;3;14;14;6.800000191;6.800000191;13.39999962;13.39999962;287;1;1;469;3
16196;3;1;0;0;3;1;0;9;0;8;8;0;13;1.625;0;0;0;0;75;3833;51;349;4.6533;194;31;12;11;8;52;26;0;0;0;0;1;0;0;15;7.5;2;1;0;1;1;258;1
16206;15;0;1;2;6;0;1;6;1;65;55;10;220;3.3846;131;17;100;13;68;37503;552;631;9.2794;115;331;181;78;72;229;229;0;0;3;3;1;0;0;0;0;8.899999619;8.899999619;3;1;1;97;1
16214;33;2;21;11;6;2;2;2;3;100;75;25;394;3.94;7;0;7;0;100;1029;10.29;159;1.59;270;47;33;8;6;2826;2826;24;24;75;75;3;2;2;21.20000076;21.20000076;9;9;99;1;1;230;3
16218;1095;93;31;1;25;10;1;20;6;94;74;20;21;0.2234;27;0;26;0;66;971;15;45;0.6818;130;65;64;1;0;41;41;0;0;0;0;1;0;0;2.400000095;2.400000095;9;9;0;1;1;41;1
16241;2;1;1;0;2;1;0;4;1;46;40;6;95;2.0652;19;0;18;0;42;397;9.4524;49;1.1667;101;30;16;6;8;14656;14656;27;27;677;677;5;27;27;43.90000153;43.90000153;135.5;135.5;704;1;1;13;5
16244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;918;30;54;1.7419;113;171;104;53;14;75;75;0;0;1;1;1;0;0;0;0;12;12;1;1;1;22;1
16313;87;6;11;2;14;3;1;13;4;73;53;20;190;2.6027;12;0;11;0;100;333;3.33;113;1.13;197;9;3;3;3;115;38.3333;0;0;0;0;1;0;0;0;0;15;5;0;1;1;279;1
16333;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;25;1105;44;104;4.16;81;12;6;1;5;7214;7214;20;20;2716;2716;5;7;7;13.5;13.5;186.1999969;186.1999969;2736;1;1;153;5
16342;432;21;47;14;19;5;2;7;9;82;59;23;106;1.2927;7;2;4;0;100;102;1.02;114;1.14;242;250;198;16;36;1291;322.75;0;0;42;10.5;1;1;0.25;13.30000007;3.325000018;67.59999943;16.89999986;42;1;1;73;1
16351;46;1;0;0;10;1;0;4;0;12;10;2;17;1.4167;0;0;0;0;86;2904;34;184;2.1395;192;132;63;37;32;18564;9282;280;560;440;220;3;16;8;35;17.5;164.6000061;82.30000305;1000;1.5;1;52;3
16404;298;0;0;0;10;0;0;4;0;7;3;4;11;1.5714;2;0;2;0;31;476;15;48;1.5484;76;33;1;4;28;62;62;0;0;0;0;1;0;0;31.10000038;31.10000038;8.5;8.5;0;1;1;103;1
16423;0;1;0;0;0;1;0;4;0;9;9;0;42;4.6667;1;0;0;0;12;2267;189;133;11.0833;22;11;7;4;0;746;746;2;2;19;19;3;0;0;30.10000038;30.10000038;108.5;108.5;23;1;4;106;3
16484;60;2;1;5;9;2;4;4;1;53;31;22;173;3.2642;23;0;22;1;50;769;15;83;1.66;134;67;45;16;6;11246;11246;14;14;36;36;4;8;8;4.099999905;4.099999905;2.799999952;2.799999952;50;1;1;46;4
16497;12;0;0;2;3;0;2;2;0;100;82;18;618;6.18;8;0;8;0;28;4074;146;253;9.0357;78;128;71;40;17;100;100;3;3;1;1;3;0;0;2;2;3;3;4;1;1;237;3
16510;131;6;0;0;2;6;0;1;0;20;12;8;29;1.45;0;0;0;0;20;635;32;24;1.2;46;0;0;0;0;52;52;0;0;3;3;1;0;0;21.20000076;21.20000076;5;5;3;1;1;28;1
16514;9;7;0;0;1;2;0;1;0;18;13;5;50;2.7778;0;0;0;0;31;568;18;52;1.6774;89;5;1;4;0;457;457;1;1;3;3;2;0;0;18;18;7.400000095;7.400000095;4;1;1;56;2
16515;917;218;317;625;52;43;40;11;32;100;86;14;769;7.69;357;10;340;2;100;753;7.53;609;6.09;195;1388;947;263;178;86;86;7;7;0;0;3;0;0;0;0;1;1;7;1;1;429;3
16529;153;0;1;0;6;0;0;7;1;31;22;9;71;2.2903;7;0;6;0;48;3897;81;221;4.6042;152;223;96;32;95;1670;1670;14;14;33;33;3;0;0;2;2;2.5;2.5;47;1;1;867;3
16533;839;16;118;0;44;14;0;13;22;100;59;41;194;1.94;4;0;4;0;100;195;1.95;190;1.9;249;202;185;13;4;13831;13831;26;26;155;155;4;10;10;4.599999905;4.599999905;9.100000381;9.100000381;181;1;1;361;4
16548;130;0;0;0;7;0;0;9;0;3;3;0;13;4.3333;0;0;0;0;69;944;14;125;1.8116;232;27;2;9;16;6214;6214;28;28;247;247;3;5;5;16.20000076;16.20000076;21.5;21.5;275;1;1;51;3
16556;1557;15;1;0;7;6;0;0;1;100;92;8;250;2.5;0;0;0;0;23;32768;1.425;1415;61.5217;54;297;162;105;30;29153;29153;47;47;756;756;5;10;10;11.80000019;11.80000019;107.3000031;107.3000031;803;1;1;2676;5
16568;46;3;0;0;6;2;0;5;0;48;39;9;160;3.3333;14;0;14;0;91;1725;19;170;1.8681;194;17;13;4;0;651;651;1;1;11;11;5;0;0;32.70000076;32.70000076;9.699999809;9.699999809;12;1;1;137;5
16582;2421;93;697;258;42;22;23;28;44;100;94;6;479;4.79;12;3;9;0;100;40;0;101;1.01;304;237;234;3;0;2365;2365;0;0;21;21;1;0;0;25.5;25.5;11.39999962;11.39999962;21;1;1;596;1
16593;24;3;2;0;4;2;0;2;2;15;10;5;102;6.8;22;0;22;0;43;581;14;42;0.9767;99;8;6;0;2;45;45;0;0;0;0;1;0;0;4.300000191;4.300000191;3;3;0;1;1;59;1
16611;101;79;47;45;11;6;8;10;7;100;69;31;124;1.24;0;0;0;0;100;2746;27;204;2.04;265;66;51;5;10;18919;18919;1;1;119;119;3;119;119;30.29999924;30.29999924;7;7;120;1;1;455;3
16631;279;32;17;9;18;21;2;10;6;100;93;7;94;0.94;7;0;7;0;70;44449;635;1544;22.0571;121;433;383;41;9;111;111;1;1;0;0;3;0;0;0;0;1;1;1;1;1;186;3
16666;69;2;4;3;12;2;2;10;4;20;17;3;40;2;13;0;13;0;80;43009;538;1126;14.075;195;300;198;69;33;83;83;0;0;0;0;1;0;0;0;0;3.299999952;3.299999952;0;1;1;822;1
16668;240;4;4;0;21;4;0;12;1;100;75;25;151;1.51;12;0;12;0;100;6947;69;482;4.82;159;283;224;48;11;28;28;0;0;0;0;1;0;0;9.699999809;9.699999809;0.800000012;0.800000012;0;1;1;481;1
16765;897;202;36;3;13;5;2;14;5;100;49;51;132;1.32;13;1;9;0;52;543;10.4423;84;1.6154;114;134;105;21;8;2222;1111;3;6;419;209.5;2;4;2;31.99999905;15.99999952;15.5;7.75;427;1;2.5;75;2
16778;97;6;3;0;7;6;0;5;3;93;17;76;166;1.7849;32;0;32;0;51;756;15;105;2.0588;89;29;23;3;3;11;11;0;0;0;0;1;0;0;26.70000076;26.70000076;0;0;0;1;1;258;1
16790;2;2;0;0;1;2;0;1;0;100;64;36;133;1.33;0;0;0;0;67;7409;111;264;3.9403;93;243;146;76;21;9539;9539;5;5;107;107;3;2;2;1.200000048;1.200000048;16.79999924;16.79999924;112;1;1;271;3
16814;178;4;3;5;9;3;2;5;2;100;72;28;288;2.88;0;0;0;0;100;1189;11.89;121;1.21;161;167;144;21;2;67054;22351.3333;237;711;874;291.3333;2.666666667;35;11.6667;26.99999917;8.999999722;384;128;1586;1;2;893;2.666666667
16819;95;2;7;0;24;2;0;19;7;100;100;0;155;1.55;1;0;1;0;100;176;1.76;50;0.5;242;44;32;3;9;502;167.3333;1.6667;5;7;2.3333;2.333333333;0;0;1.200000048;0.400000016;15.80000019;5.26666673;12;1;1;202;2.333333333
16865;49;1;16;0;10;1;0;13;9;15;11;4;86;5.7333;3;0;3;0;100;1108;11.08;143;1.43;302;59;14;21;24;253;253;0;0;7;7;1;0;0;58.09999847;58.09999847;6.800000191;6.800000191;7;1;1;66;1
16876;29;0;0;0;3;0;0;1;0;34;30;4;121;3.5588;5;0;5;0;37;696;19;113;3.0541;176;5;2;3;0;2675;2675;0;0;213;213;1;0;0;22.89999962;22.89999962;7.900000095;7.900000095;213;1;1;85;1
16908;815;19;43;5;37;13;3;32;22;100;90;10;250;2.5;40;1;33;0;98;50140;512;997;10.1735;254;303;185;59;59;8828;4414;0;0;98;49;1;16;8;2.899999976;1.449999988;17.19999924;8.599999622;98;1;1;99;1
16935;25;0;0;1;7;0;1;5;0;32;23;9;22;0.6875;0;0;0;0;91;5244;58;548;6.022;170;39;29;4;6;5934;5934;6;6;206;206;5;18;18;9.800000191;9.800000191;32.90000153;32.90000153;212;1;1;571;5
16983;9;0;0;0;2;0;0;2;0;2;2;0;3;1.5;0;0;0;0;34;425;12.5;71;2.0882;76;7;7;0;0;932;932;31;31;24;24;3;2;2;6.800000191;6.800000191;3.400000095;3.400000095;55;1;1;135;3
17013;18;11;24;6;10;8;5;10;12;100;63;37;454;4.54;82;0;80;0;100;2747;27;139;1.39;176;437;78;303;56;297;297;0;0;2;2;1;1;1;16.79999924;16.79999924;26.5;26.5;2;1;1;239;1
17030;9;1;1;0;2;1;0;1;1;100;96;4;142;1.42;0;0;0;0;33;15941;483;819;24.8182;75;587;400;158;29;34322;34322;14;14;1088;1088;3;2;2;7.699999809;7.699999809;318;318;1102;1;1;439;3
17033;0;3;0;0;0;3;0;0;0;81;65;16;436;5.3827;160;17;140;0;32;919;29;142;4.4375;104;49;15;11;23;6941;6941;7504;7504;0;0;3;15;15;0.400000006;0.400000006;1;1;7504;1;1;62;3
17037;317;32;0;1;38;13;1;9;0;100;52;48;43;0.43;0;0;0;0;73;670;9.1781;162;2.2192;151;35;32;2;1;43;43;0;0;2;2;1;0;0;8.5;8.5;1;1;2;1;1;61;1
17045;999;19;105;3;17;6;1;9;7;85;75;10;147;1.7294;50;1;48;0;100;5839;58;211;2.11;241;364;195;101;68;678;339;1;2;16;8;2.5;0;0;11.20000017;5.600000083;35.70000076;17.85000038;18;1;1;377;2.5
17061;91;0;0;0;19;0;0;25;0;0;0;0;0;0;0;0;0;0;100;1027;10.27;116;1.16;264;68;11;13;44;33658;33658;1543;1543;414;414;4;74;74;3.099999905;3.099999905;4;4;1957;1;1;1354;4
17084;96;0;2;2;9;0;1;5;2;13;13;0;40;3.0769;0;0;0;0;21;711;34;41;1.9524;52;37;24;10;3;51;51;0;0;2;2;1;0;0;31.10000038;31.10000038;7;7;2;1;1;57;1
17087;0;0;0;0;0;0;0;0;0;56;45;11;137;2.4464;8;0;7;1;58;1677;29;105;1.8103;123;149;122;5;22;1580;1580;0;0;2;2;1;0;0;38.90000153;38.90000153;5;5;2;1;1;187;1
17151;156;4;5;1;17;4;1;13;5;100;75;25;358;3.58;6;0;6;0;100;1321;13;161;1.61;236;167;62;49;56;465;232.5;0;0;6;3;1;0;0;43.89999866;21.94999933;3.899999976;1.949999988;6;1;1;215;1
17192;189;7;21;5;22;7;3;11;14;100;77;23;493;4.93;2;0;1;0;100;377;3.77;117;1.17;259;668;226;395;47;1343;1343;2;2;13;13;3;1;1;12.69999981;12.69999981;5.099999905;5.099999905;15;1;1;126;3
17210;44;7;16;4;10;4;1;14;8;30;18;12;135;4.5;83;7;76;0;51;5380;105;525;10.2941;88;295;200;63;32;28;28;0;0;0;0;1;0;0;12.5;12.5;9;9;0;1;1;81;1
17216;78;23;9;1;10;16;1;16;7;43;39;4;134;3.1163;20;0;19;0;87;1859;21;133;1.5287;180;62;52;8;2;135;135;2;2;0;0;3;0;0;27.39999962;27.39999962;1;1;2;1;1;1072;3
17232;0;2;0;0;0;2;0;0;0;33;12;21;92;2.7879;14;0;14;0;54;764;14;133;2.463;57;30;20;9;1;5;5;0;0;0;0;1;0;0;0;0;0;0;0;1;1;739;1
17264;9;1;3;4;4;1;1;6;3;42;31;11;110;2.619;24;4;12;0;71;351;4.9437;173;2.4366;126;182;138;35;9;55;27.5;0;0;0;0;1;0;0;49.89999962;24.94999981;1.5;0.75;0;1;1;27;1
17296;7;0;0;0;1;0;0;0;0;9;4;5;57;6.3333;4;0;4;0;3;1387;462;113;37.6667;6;50;21;10;19;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;151;1
17340;14;2;0;0;6;1;0;1;0;62;48;14;160;2.5806;3;0;2;0;70;559;7.9857;132;1.8857;138;119;94;16;9;48;48;0;0;1;1;1;0;0;2;2;9;9;1;1;1;164;1
17368;63;1;2;0;7;1;0;5;2;61;51;10;232;3.8033;2;0;2;0;81;20202;249;775;9.5679;111;376;217;136;23;200;200;0;0;6;6;1;0;0;34.59999847;34.59999847;54;54;6;1;1;161;1
17376;120;11;68;216;22;11;19;14;30;86;66;20;347;4.0349;4;0;4;0;100;13;0;95;0.95;270;35;5;13;17;60;60;0;0;0;0;1;0;0;0;0;1.799999952;1.799999952;0;1;1;88;1
17381;2;5;1;1;2;5;1;1;1;65;40;25;189;2.9077;15;0;15;0;40;2481;62;163;4.075;73;102;58;39;5;257;257;1;1;2;2;3;0;0;1.899999976;1.899999976;12;12;3;1;1;48;3
17419;34;5;1;0;10;5;0;7;1;12;7;5;19;1.5833;1;0;0;0;68;1371;20;140;2.0588;247;10;8;1;1;591;591;43;43;2;2;3;0;0;3.400000095;3.400000095;1;1;45;1;1;340;3
17437;23;3;4;0;7;3;0;1;2;32;25;7;113;3.5313;41;0;40;0;71;12641;178;648;9.1268;205;143;118;14;11;1090;1090;6;6;64;64;5;15;15;15.5;15.5;7.900000095;7.900000095;70;1;1;1171;5
17460;6222;645;179;110;120;78;22;31;43;100;92;8;388;3.88;0;0;0;0;100;287;2.87;131;1.31;209;111;54;49;8;743;371.5;0;0;9;4.5;1;0;0;28.10000038;14.05000019;12;6;10;1;3;283;1
17465;100;1;0;0;4;1;0;2;0;3;3;0;9;3;0;0;0;0;20;2766;138;240;12;70;206;160;40;6;86;86;0;0;0;0;1;0;0;3.400000095;3.400000095;6;6;0;1;1;126;1
17467;340;8;1;0;46;6;0;23;1;97;46;51;199;2.0515;9;0;8;1;100;1009;10.09;274;2.74;138;48;15;12;21;24687;24687;13;13;2066;2066;5;23;23;19.70000076;19.70000076;26.20000076;26.20000076;2079;1;1;2870;5
17483;3;0;1;3;2;0;2;1;1;40;32;8;256;6.4;58;0;58;0;100;7803;78;177;1.77;191;367;235;109;23;58;29;0;0;0;0;1;0;0;0;0;5.5;2.75;0;1;1;149;1
17485;98;0;0;0;6;0;0;2;0;11;6;5;9;0.8182;0;0;0;0;64;827;12.9219;115;1.7969;109;13;11;2;0;63;63;0;0;1;1;1;0;0;8.699999809;8.699999809;25;25;1;1;1;708;1
17575;169;3;3;0;6;3;0;5;3;24;24;0;39;1.625;20;4;13;1;18;817;45;23;1.2778;48;58;31;16;11;30;30;0;0;1;1;1;0;0;23.10000038;23.10000038;12;12;1;1;1;26;1
17579;0;1;1;0;0;1;0;1;1;38;27;11;129;3.3947;11;0;11;0;55;1192;22;110;2;160;15;10;4;1;803;803;16;16;9;9;5;0;0;1.700000048;1.700000048;5.300000191;5.300000191;25;1;1;151;5
17589;531;6;5;0;26;5;0;25;3;12;5;7;18;1.5;2;0;2;0;71;1026;14;97;1.3662;120;15;14;0;1;16;16;0;0;0;0;1;0;0;0;0;1;1;0;1;1;191;1
17609;179;2;114;10;7;1;3;3;4;41;39;2;71;1.7317;0;0;0;0;18;1433;80;76;4.2222;40;251;234;16;1;650;650;0;0;7;7;1;0;0;25.39999962;25.39999962;7;7;7;1;1;166;1
17638;196;11;60;23;33;9;9;25;35;100;78;22;213;2.13;23;0;22;0;100;56;1;79;0.79;240;59;44;5;10;35;35;0;0;0;0;1;0;0;0;0;0;0;0;1;1;137;1
17642;1873;59;91;15;31;9;5;1;11;100;81;19;193;1.93;0;0;0;0;85;6744;79;480;5.6471;166;321;265;46;10;517;517;0;0;6;6;1;0;0;11;11;12.39999962;12.39999962;6;1;1;731;1
17691;211;1;12;9;8;1;1;3;6;100;95;5;174;1.74;1;0;0;1;78;16310;209;467;5.9872;132;556;381;163;12;574;574;0;0;7;7;1;0;0;4.300000191;4.300000191;2.900000095;2.900000095;7;1;1;1764;1
17720;1258;71;126;34;32;14;6;18;24;100;77;23;321;3.21;59;4;51;3;100;3294;33;155;1.55;326;516;408;80;28;6;6;0;0;0;0;1;0;0;0;0;2;2;0;1;1;264;1
17740;139;8;5;0;15;5;0;9;5;78;68;10;306;3.9231;4;0;2;1;80;8499;106;435;5.4375;248;184;145;27;12;1657;1657;18;18;48;48;5;0;0;4.800000191;4.800000191;19.29999924;19.29999924;66;1;1;3368;5
17816;224;0;3;0;10;0;0;12;1;0;0;0;0;0;0;0;0;0;98;356;3.6327;150;1.5306;194;1;0;0;1;6;6;0;0;2;2;1;0;0;25;25;0;0;2;2;1;128;1
17832;6325;482;22;6;60;39;2;52;10;100;69;31;131;1.31;93;11;63;1;61;1178;19;76;1.2459;143;144;40;91;13;110;110;0;0;0;0;1;0;0;46.90000153;46.90000153;0;0;0;1;1;119;1
17896;820;5;2;0;11;3;0;9;1;43;30;13;98;2.2791;1;0;1;0;38;490;12.8947;68;1.7895;73;36;19;4;13;1707;1707;0;0;10;10;1;0;0;6.900000095;6.900000095;6.699999809;6.699999809;10;1;1;49;1
18004;0;0;1;0;0;0;0;2;1;24;21;3;62;2.5833;0;0;0;0;53;8674;164;261;4.9245;116;389;314;51;24;376;376;0;0;0;0;1;0;0;4.599999905;4.599999905;1.299999952;1.299999952;0;1;1;2401;1
18031;5;3;1;0;4;3;0;5;1;23;19;4;124;5.3913;1;0;1;0;63;1267;20;208;3.3016;161;13;7;2;4;23;23;0;0;0;0;1;0;0;20.70000076;20.70000076;2;2;0;1;1;286;1
18058;422;3;3;0;56;3;0;29;3;100;52;48;97;0.97;0;0;0;0;100;51;1;131;1.31;257;79;2;9;68;70;70;0;0;0;0;1;0;0;0;0;1;1;0;1;1;143;1
18064;634;3;32;0;22;2;0;29;9;28;22;6;68;2.4286;1;0;0;0;63;143;2.2698;55;0.873;158;184;130;24;30;1128;1128;7;7;18;18;3;1;1;3.299999952;3.299999952;24.39999962;24.39999962;25;1;1;15;3
18068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;282;56;30;6;9;1;1;0;0;52;52;0;0;21;21;1;0;0;0;0;9;9;21;1;1;41;1
18139;169;0;1;1;24;0;1;1;1;4;1;3;6;1.5;0;0;0;0;38;395;10.3947;87;2.2895;72;38;31;3;4;7;7;0;0;0;0;1;0;0;0;0;2;2;0;1;1;39;1
18155;5;2;3;0;2;2;0;6;2;35;22;13;90;2.5714;0;0;0;0;100;1027;10.27;109;1.09;214;106;93;7;6;106;53;0;0;0;0;1;0;0;10.80000019;5.400000095;30;15;0;1;1;228;1
18162;97;3;16;2;21;2;2;10;11;36;26;10;111;3.0833;2;0;1;0;96;3949;41;112;1.1667;168;72;64;4;4;541;541;6;6;3;3;3;0;0;6.400000095;6.400000095;2.299999952;2.299999952;9;1;1;774;3
